1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ250,ΓΝΩΣΙΟΛΟΓΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ ΚΑΙ ΝΕΟΤΕΡΙΚΟΤΗΤΑ,1,3,ΕΕ,ΚΟΝΤΟΓΙΩΡΓΗΣ ΓΕΩΡΓΙΟ31/08/14, ΓΕΩΡΓΙΟ31/08/14,ΚΟΝΤΟΓΙΩΡΓΗΣ,,,14
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ252,ΝΙΚΟΛΟ ΜΑΚΙΑΒΕΛΙ: Η ΕΝΝΟΙΑ ΤΗΣ ΕΛΕΥΘΕΡΙΑΣ ΣΤΑ ΘΕΜΕΛΙΑ ΤΗΣ ΝΕΩΤΕΡΙΚΟΤΗΤΑΣ,1,3,ΕΕ,ΑΓΓΕΛΙΔΗΣ ΕΜΜΑΝΟΥΗΛ, ΕΜΜΑΝΟΥΗΛ,ΑΓΓΕΛΙΔΗΣ,,,15
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ256,GLOBAL TRANSFORMATIONS AND THE BALKANS (18TH - 21ST CENTURIES),1,3,ΕΕ,ΛΥΜΠΕΡΑΤΟΣ ΑΝΔΡΕΑΣ, ΑΝΔΡΕΑΣ,ΛΥΜΠΕΡΑΤΟΣ,,ΕΕ3,16
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ261,ΑΠΟΙΚΙΟΚΡΑΤΙΑ ΚΑΙ ΕΥΡΩΚΕΝΤΡΙΚΕΣ ΣΤΕΡΕΟΤΥΠΙΚΕΣ ΚΑΤΑΣΚΕΥΕΣ. ΤΟ ΠΑΡΑΔΕΙΓΜΑ ΤΗΣ ΕΛΛΑΔΑΣ ΣΤΗ ΜΙΚΡΑ ΑΣΙΑ ΚΑΙ ΤΩΝ ΑΠΟΙΚΙΑΚΩΝ ΔΥΝΑΜΕΩΝ ΣΕ ΑΦΡΙΚΗ ΚΑΙ ΑΣΙΑ,1,3,ΕΕ,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΤΕΦΑΝΟΣ, ΣΤΕΦΑΝΟΣ,ΠΑΠΑΓΕΩΡΓΙΟΥ,,,18
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ266,ΣΥΝΤΗΡΗΤΙΣΜΟΣ-ΦΙΛΕΛΕΥΘΕΡΙΣΜΟΣ-ΣΟΣΙΑΛΙΣΜΟΣ: ΘΕΩΡΗΣΕΙΣ ΤΗΣ ΓΑΛΛΙΚΗΣ ΕΠΑΝΑΣΤΑΣΗΣ ΤΟΝ 19ο ΑΙΩΝΑ (ΑΓΓΛΙΑ-ΓΑΛΛΙΑ),1,3,ΕΕ,ΑΓΓΕΛΙΔΗΣ ΕΜΜΑΝΟΥΗΛ, ΕΜΜΑΝΟΥΗΛ,ΑΓΓΕΛΙΔΗΣ,,,19
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ267,ΣΕΜΙΝΑΡΙΟ ΓΑΛΛΙΚΗΣ ΣΧΟΛΗΣ ΑΘΗΝΩΝ: ΑΡΧΑΙΟΙ ΚΑΙ ΝΕΟΤΕΡΟΙ ΑΠΌ ΤΗΝ ΔΙΑΜΑΧΗ ΜΕΧΡΙ ΤΟ 1789,1,3,ΕΕ,ΑΥΛΑΜΗ ΧΡΥΣΑΝΘΗ, ΧΡΥΣΑΝΘΗ,ΑΥΛΑΜΗ,,,20
1,ΠΟΛΙΤΙΚΗ ΕΠΙΣΤΗΜΗ ΚΑΙ ΙΣΤΟΡΙΑ,MET,11Μ268,Η ΜΕΤΕΜΦΥΛΙΑΚΗ ΕΛΛΑΔΑ (1950-1967). ΠΟΛΙΤΙΚΕΣ ΚΑΙ ΚΟΙΝΩΝΙΚΕΣ ΕΞΕΛΙΞΕΙΣ.,1,3,ΕΕ,ΚΑΡΑΜΑΝΩΛΑΚΗΣ ΕΥΑΓΓΕΛΟΣ, ΕΥΑΓΓΕΛΟΣ,ΚΑΡΑΜΑΝΩΛΑΚΗΣ,,,21
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ017,ΠΟΛΙΤΙΚΕΣ ΟΨΕΙΣ ΤΩΝ ΔΙΕΘΝΩΝ ΘΕΣΜΩΝ,1,3,ΥΠ,ΖΙΩΓΑΣ ΧΡ., ΧΡ.,ΖΙΩΓΑΣ,,ΥΠ3,22
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ017,ΠΟΛΙΤΙΚΕΣ ΟΨΕΙΣ ΤΩΝ ΔΙΕΘΝΩΝ ΘΕΣΜΩΝ,1,3,ΥΠ,ΥΦΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ,ΥΦΑΝΤΗΣ,ΖΙΩΓΑΣ ΧΡ.,ΥΠ3,23
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ020,ΣΤΡΑΤΗΓΙΚΗ ΑΝΑΛΥΣΗ,1,3,ΥΠ,ΠΑΠΑΣΩΤΗΡΙΟΥ ΧΑΡΑΛΑΜΠΟΣ, ΧΑΡΑΛΑΜΠΟΣ,ΠΑΠΑΣΩΤΗΡΙΟΥ,,,24
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ030,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΕΘΝΟΥΣ ΔΙΚΑΙΟΥ: ΧΡΗΣΗ ΒΙΑΣ,1,3,ΥΠ,ΜΑΡΟΥΔΑ ΜΑΡΙΑ, ΜΑΡΙΑ,ΜΑΡΟΥΔΑ,,,25
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ036,Η ΔΥΝΑΜΙΚΗ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΟΛΟΚΛΗΡΩΣΗΣ,1,3,ΥΠ,ΠΑΣΣΑΣ ΑΝΑΡΓΥΡΟΣ, ΑΝΑΡΓΥΡΟΣ,ΠΑΣΣΑΣ,,ΥΠ3,26
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ036,Η ΔΥΝΑΜΙΚΗ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΟΛΟΚΛΗΡΩΣΗΣ,1,3,ΥΠ,ΚΑΝΕΛΛΟΠΟΥΛΟΥ ΝΕΔΑ-ΜΑΡΙΑ, ΝΕΔΑ-ΜΑΡΙΑ,ΚΑΝΕΛΛΟΠΟΥΛΟΥ,ΠΑΣΣΑΣ ΑΝΑΡΓΥΡΟΣ,ΥΠ3,27
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ038,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΕΘΝΩΝ ΟΡΓΑΝΙΣΜΩΝ,1,3,ΥΠ,ΣΥΡΙΓΟΣ ΕΥΑΓΓΕΛΟΣ, ΕΥΑΓΓΕΛΟΣ,ΣΥΡΙΓΟΣ,,ΥΠ3,28
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ038,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΕΘΝΩΝ ΟΡΓΑΝΙΣΜΩΝ,1,3,ΥΠ,ΠΕΡΡΑΚΗΣ31/08/15 ΣΤΥΛΙΑΝΟΣ, ΣΤΥΛΙΑΝΟΣ,ΠΕΡΡΑΚΗΣ31/08/15,ΣΥΡΙΓΟΣ ΕΥΑΓΓΕΛΟΣ,ΥΠ3,29
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ041,ΔΗΜΟΣΙΑ ΔΙΠΛΩΜΑΤΙΑ,2,3,ΕΥ,ΣΥΡΙΓΟΣ ΕΥΑΓΓΕΛΟΣ, ΕΥΑΓΓΕΛΟΣ,ΣΥΡΙΓΟΣ,,,30
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ066,ΣΥΓΚΡΙΤΙΚΗ ΠΟΛΙΤΙΚΗ ΑΝΑΛΥΣΗ,1,3,ΥΠ,ΛΑΒΔΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ,ΛΑΒΔΑΣ,,ΥΠ3,31
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ066,ΣΥΓΚΡΙΤΙΚΗ ΠΟΛΙΤΙΚΗ ΑΝΑΛΥΣΗ,1,3,ΥΠ,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΑΘΑΝΑΣΙΟΣ, ΑΘΑΝΑΣΙΟΣ,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ,ΛΑΒΔΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,ΥΠ3,32
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ068,ΔΙΕΘΝΗΣ ΔΙΚΑΙΟΣΥΝΗ,1,3,ΥΠ,ΜΑΡΟΥΔΑ ΜΑΡΙΑ, ΜΑΡΙΑ,ΜΑΡΟΥΔΑ,,ΥΠ3,33
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ068,ΔΙΕΘΝΗΣ ΔΙΚΑΙΟΣΥΝΗ,1,3,ΥΠ,ΠΕΡΡΑΚΗΣ31/08/15 ΣΤΥΛΙΑΝΟΣ, ΣΤΥΛΙΑΝΟΣ,ΠΕΡΡΑΚΗΣ31/08/15,ΜΑΡΟΥΔΑ ΜΑΡΙΑ,ΥΠ3,34
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ071,ΑΜΕΡΙΚΑΝΙΚΟ ΠΟΛΙΤΙΚΟ ΣΥΣΤΗΜΑ ΚΑΙ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ,2,3,ΥΠ,ΠΑΠΑΣΩΤΗΡΙΟΥ ΧΑΡΑΛΑΜΠΟΣ, ΧΑΡΑΛΑΜΠΟΣ,ΠΑΠΑΣΩΤΗΡΙΟΥ,,ΥΠ3,35
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ071,ΑΜΕΡΙΚΑΝΙΚΟ ΠΟΛΙΤΙΚΟ ΣΥΣΤΗΜΑ ΚΑΙ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ,2,3,ΥΠ,ΑΡΒΑΝΙΤΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ, ΚΩΝΣΤΑΝΤΙΝΟΣ,ΑΡΒΑΝΙΤΟΠΟΥΛΟΣ,ΠΑΠΑΣΩΤΗΡΙΟΥ ΧΑΡΑΛΑΜΠΟΣ,ΥΠ3,36
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ086,ΕΛΛΗΝΙΚΗ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ Ι (ΕΙΔΙΚΑ ΘΕΜΑΤΑ),1,3,ΥΠ,ΤΣΑΛΤΑΣ ΓΡΗΓΟΡΗΣ, ΓΡΗΓΟΡΗΣ,ΤΣΑΛΤΑΣ,,ΥΠ3,37
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ086,ΕΛΛΗΝΙΚΗ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ Ι (ΕΙΔΙΚΑ ΘΕΜΑΤΑ),1,3,ΥΠ,ΣΥΡΙΓΟΣ ΕΥΑΓΓΕΛΟΣ, ΕΥΑΓΓΕΛΟΣ,ΣΥΡΙΓΟΣ,ΤΣΑΛΤΑΣ ΓΡΗΓΟΡΗΣ,ΥΠ3,38
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ086,ΕΛΛΗΝΙΚΗ ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ Ι (ΕΙΔΙΚΑ ΘΕΜΑΤΑ),1,3,ΥΠ,ΠΕΡΡΑΚΗΣ31/08/15 ΣΤΥΛΙΑΝΟΣ, ΣΤΥΛΙΑΝΟΣ,ΠΕΡΡΑΚΗΣ31/08/15,ΤΣΑΛΤΑΣ ΓΡΗΓΟΡΗΣ,ΥΠ3,39
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ089,"ΕΥΡΩΠΑΙΚΟΣ ΧΩΡΟΣ ΕΛΕΥΘΕΡΙΑΣ, ΑΣΦΑΛΕΙΑΣ ΚΑΙ ΔΙΚΑΙΟΣΥΝΗΣ",1,3,ΥΠ,ΤΣΟΛΚΑ ΟΛΓΑ, ΟΛΓΑ,ΤΣΟΛΚΑ,,ΥΠ3,40
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ089,"ΕΥΡΩΠΑΙΚΟΣ ΧΩΡΟΣ ΕΛΕΥΘΕΡΙΑΣ, ΑΣΦΑΛΕΙΑΣ ΚΑΙ ΔΙΚΑΙΟΣΥΝΗΣ",1,3,ΥΠ,ΤΑΓΑΡΑΣ ΧΑΡΙΣΙΟΣ, ΧΑΡΙΣΙΟΣ,ΤΑΓΑΡΑΣ,ΤΣΟΛΚΑ ΟΛΓΑ,ΥΠ3,41
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ089,"ΕΥΡΩΠΑΙΚΟΣ ΧΩΡΟΣ ΕΛΕΥΘΕΡΙΑΣ, ΑΣΦΑΛΕΙΑΣ ΚΑΙ ΔΙΚΑΙΟΣΥΝΗΣ",1,3,ΥΠ,ΠΕΡΡΑΚΗΣ31/08/15 ΣΤΥΛΙΑΝΟΣ, ΣΤΥΛΙΑΝΟΣ,ΠΕΡΡΑΚΗΣ31/08/15,ΤΣΟΛΚΑ ΟΛΓΑ,ΥΠ3,42
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ092,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΚΑΙΟΥ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΕΝΩΣΗΣ ΚΑΙ ΔΙΚΑΙΟΥ ΕΣΔΑ,2,3,ΕΥ,ΤΣΟΛΚΑ ΟΛΓΑ, ΟΛΓΑ,ΤΣΟΛΚΑ,,ΕΥ3,43
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ092,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΚΑΙΟΥ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΕΝΩΣΗΣ ΚΑΙ ΔΙΚΑΙΟΥ ΕΣΔΑ,2,3,ΕΥ,ΜΑΡΟΥΔΑ ΜΑΡΙΑ, ΜΑΡΙΑ,ΜΑΡΟΥΔΑ,ΤΣΟΛΚΑ ΟΛΓΑ,ΕΥ3,44
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ092,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΚΑΙΟΥ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΕΝΩΣΗΣ ΚΑΙ ΔΙΚΑΙΟΥ ΕΣΔΑ,2,3,ΕΥ,ΤΑΓΑΡΑΣ ΧΑΡΙΣΙΟΣ, ΧΑΡΙΣΙΟΣ,ΤΑΓΑΡΑΣ,ΤΣΟΛΚΑ ΟΛΓΑ,ΕΥ3,45
2,"ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ",MET,12Μ092,ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΚΑΙΟΥ ΤΗΣ ΕΥΡΩΠΑΪΚΗΣ ΕΝΩΣΗΣ ΚΑΙ ΔΙΚΑΙΟΥ ΕΣΔΑ,2,3,ΥΠ,ΤΣΟΛΚΑ ΟΛΓΑ, ΟΛΓΑ,ΤΣΟΛΚΑ,,ΕΥ3,46
